image_id,image_path,grade,sample_id,camera_model,orientation,width,height,aspect_ratio,image_readable,size_quality,color_quality,texture_quality,broken_level,light_berry_level,pinhead_level,foreign_matter_visible,mould_visible,insect_damage_visible
IMGV2_000371,data/raw/berry_images/grade_2/sample_037/20260820_113804.jpg,Grade 2,sample_037,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000372,data/raw/berry_images/grade_2/sample_037/20260820_113839.jpg,Grade 2,sample_037,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000373,data/raw/berry_images/grade_2/sample_038/20260820_113938.jpg,Grade 2,sample_038,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000374,data/raw/berry_images/grade_2/sample_038/20260820_113948.jpg,Grade 2,sample_038,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000375,data/raw/berry_images/grade_2/sample_038/20260820_114000.jpg,Grade 2,sample_038,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000376,data/raw/berry_images/grade_2/sample_038/20260820_114024.jpg,Grade 2,sample_038,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000377,data/raw/berry_images/grade_2/sample_039/20260820_114047.jpg,Grade 2,sample_039,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000378,data/raw/berry_images/grade_2/sample_039/20260820_114055.jpg,Grade 2,sample_039,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000379,data/raw/berry_images/grade_2/sample_039/20260820_114112.jpg,Grade 2,sample_039,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000380,data/raw/berry_images/grade_2/sample_039/20260820_114140.jpg,Grade 2,sample_039,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000381,data/raw/berry_images/grade_2/sample_040/20260820_114323.jpg,Grade 2,sample_040,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000382,data/raw/berry_images/grade_2/sample_040/20260820_114351.jpg,Grade 2,sample_040,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000383,data/raw/berry_images/grade_2/sample_040/20260820_114425.jpg,Grade 2,sample_040,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000384,data/raw/berry_images/grade_2/sample_040/20260820_114606.jpg,Grade 2,sample_040,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000385,data/raw/berry_images/grade_2/sample_041/20260820_114741.jpg,Grade 2,sample_041,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000386,data/raw/berry_images/grade_2/sample_041/20260820_114820.jpg,Grade 2,sample_041,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000387,data/raw/berry_images/grade_2/sample_041/20260820_114843.jpg,Grade 2,sample_041,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000388,data/raw/berry_images/grade_2/sample_041/20260820_114935.jpg,Grade 2,sample_041,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000389,data/raw/berry_images/grade_2/sample_042/20260820_115114.jpg,Grade 2,sample_042,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000390,data/raw/berry_images/grade_2/sample_042/20260820_115208.jpg,Grade 2,sample_042,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000391,data/raw/berry_images/grade_2/sample_042/20260820_115245.jpg,Grade 2,sample_042,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000392,data/raw/berry_images/grade_2/sample_042/20260820_115326.jpg,Grade 2,sample_042,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000393,data/raw/berry_images/grade_2/sample_043/20260820_115522.jpg,Grade 2,sample_043,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000394,data/raw/berry_images/grade_2/sample_043/20260820_115641.jpg,Grade 2,sample_043,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000395,data/raw/berry_images/grade_2/sample_043/20260820_115653.jpg,Grade 2,sample_043,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000396,data/raw/berry_images/grade_2/sample_043/20260820_115808.jpg,Grade 2,sample_043,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000397,data/raw/berry_images/grade_2/sample_044/20260820_121307.jpg,Grade 2,sample_044,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000398,data/raw/berry_images/grade_2/sample_044/20260820_121403.jpg,Grade 2,sample_044,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000399,data/raw/berry_images/grade_2/sample_044/20260820_121806.jpg,Grade 2,sample_044,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000400,data/raw/berry_images/grade_2/sample_044/20260820_121839.jpg,Grade 2,sample_044,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000401,data/raw/berry_images/grade_2/sample_045/20260820_121913.jpg,Grade 2,sample_045,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000402,data/raw/berry_images/grade_2/sample_045/20260820_121924.jpg,Grade 2,sample_045,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000403,data/raw/berry_images/grade_2/sample_045/20260820_121943.jpg,Grade 2,sample_045,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000404,data/raw/berry_images/grade_2/sample_045/20260820_122008.jpg,Grade 2,sample_045,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000405,data/raw/berry_images/grade_2/sample_046/20260820_122028.jpg,Grade 2,sample_046,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000406,data/raw/berry_images/grade_2/sample_046/20260820_122038.jpg,Grade 2,sample_046,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000407,data/raw/berry_images/grade_2/sample_046/20260820_122050.jpg,Grade 2,sample_046,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000408,data/raw/berry_images/grade_2/sample_046/20260820_122105.jpg,Grade 2,sample_046,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000409,data/raw/berry_images/grade_2/sample_047/20260820_122126.jpg,Grade 2,sample_047,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000410,data/raw/berry_images/grade_2/sample_047/20260820_122134.jpg,Grade 2,sample_047,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000411,data/raw/berry_images/grade_2/sample_047/20260820_122150.jpg,Grade 2,sample_047,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000412,data/raw/berry_images/grade_2/sample_047/20260820_122219.jpg,Grade 2,sample_047,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000413,data/raw/berry_images/grade_2/sample_048/20260820_122244.jpg,Grade 2,sample_048,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000414,data/raw/berry_images/grade_2/sample_048/20260820_122301.jpg,Grade 2,sample_048,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000415,data/raw/berry_images/grade_2/sample_048/20260820_122311.jpg,Grade 2,sample_048,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000416,data/raw/berry_images/grade_2/sample_048/20260820_122329.jpg,Grade 2,sample_048,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000417,data/raw/berry_images/grade_2/sample_049/20260820_122358.jpg,Grade 2,sample_049,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000418,data/raw/berry_images/grade_2/sample_049/20260820_122406.jpg,Grade 2,sample_049,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000419,data/raw/berry_images/grade_2/sample_049/20260820_122419.jpg,Grade 2,sample_049,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000420,data/raw/berry_images/grade_2/sample_049/20260820_122438.jpg,Grade 2,sample_049,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000421,data/raw/berry_images/grade_2/sample_050/20260820_122857.jpg,Grade 2,sample_050,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000422,data/raw/berry_images/grade_2/sample_050/20260820_122958.jpg,Grade 2,sample_050,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000423,data/raw/berry_images/grade_2/sample_050/20260820_123018.jpg,Grade 2,sample_050,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000424,data/raw/berry_images/grade_2/sample_050/20260820_123121.jpg,Grade 2,sample_050,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000425,data/raw/berry_images/grade_2/sample_051/20260820_123200.jpg,Grade 2,sample_051,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000426,data/raw/berry_images/grade_2/sample_051/20260820_123217.jpg,Grade 2,sample_051,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000427,data/raw/berry_images/grade_2/sample_051/20260820_123225.jpg,Grade 2,sample_051,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000428,data/raw/berry_images/grade_2/sample_051/20260820_123252.jpg,Grade 2,sample_051,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000429,data/raw/berry_images/grade_2/sample_052/20260820_123325.jpg,Grade 2,sample_052,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000430,data/raw/berry_images/grade_2/sample_052/20260820_123811.jpg,Grade 2,sample_052,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000431,data/raw/berry_images/grade_2/sample_052/20260820_123830.jpg,Grade 2,sample_052,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000432,data/raw/berry_images/grade_2/sample_052/20260820_123851.jpg,Grade 2,sample_052,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000433,data/raw/berry_images/grade_2/sample_053/20260820_123918.jpg,Grade 2,sample_053,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000434,data/raw/berry_images/grade_2/sample_053/20260820_123929.jpg,Grade 2,sample_053,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000435,data/raw/berry_images/grade_2/sample_053/20260820_123939.jpg,Grade 2,sample_053,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000436,data/raw/berry_images/grade_2/sample_053/20260820_124004.jpg,Grade 2,sample_053,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000437,data/raw/berry_images/grade_2/sample_054/20260820_124024.jpg,Grade 2,sample_054,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000438,data/raw/berry_images/grade_2/sample_054/20260820_124036.jpg,Grade 2,sample_054,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000439,data/raw/berry_images/grade_2/sample_054/20260820_124046.jpg,Grade 2,sample_054,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000440,data/raw/berry_images/grade_2/sample_054/20260820_124103.jpg,Grade 2,sample_054,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000441,data/raw/berry_images/grade_2/sample_055/20260820_124228.jpg,Grade 2,sample_055,samsung Galaxy A06,6,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000442,data/raw/berry_images/grade_2/sample_055/20260820_124242.jpg,Grade 2,sample_055,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000443,data/raw/berry_images/grade_2/sample_055/20260820_124300.jpg,Grade 2,sample_055,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000444,data/raw/berry_images/grade_2/sample_055/20260820_124321.jpg,Grade 2,sample_055,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000445,data/raw/berry_images/grade_2/sample_056/20260820_124609.jpg,Grade 2,sample_056,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000446,data/raw/berry_images/grade_2/sample_056/20260820_124625.jpg,Grade 2,sample_056,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000447,data/raw/berry_images/grade_2/sample_056/20260820_124638.jpg,Grade 2,sample_056,samsung Galaxy A06,3,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000448,data/raw/berry_images/grade_2/sample_056/20260820_124651.jpg,Grade 2,sample_056,samsung Galaxy A06,1,4080,3060,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000449,data/raw/berry_images/grade_3/sample_001/20260508_171108.jpg,Grade 3,sample_001,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000450,data/raw/berry_images/grade_3/sample_001/20260508_171122.jpg,Grade 3,sample_001,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000451,data/raw/berry_images/grade_3/sample_001/20260508_171149.jpg,Grade 3,sample_001,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000452,data/raw/berry_images/grade_3/sample_001/20260508_171221.jpg,Grade 3,sample_001,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000453,data/raw/berry_images/grade_3/sample_002/20260508_171320.jpg,Grade 3,sample_002,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000454,data/raw/berry_images/grade_3/sample_002/20260508_171333.jpg,Grade 3,sample_002,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000455,data/raw/berry_images/grade_3/sample_002/20260508_171411.jpg,Grade 3,sample_002,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000456,data/raw/berry_images/grade_3/sample_002/20260508_171440.jpg,Grade 3,sample_002,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000457,data/raw/berry_images/grade_3/sample_003/20260508_171526.jpg,Grade 3,sample_003,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000458,data/raw/berry_images/grade_3/sample_003/20260508_171541.jpg,Grade 3,sample_003,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000459,data/raw/berry_images/grade_3/sample_003/20260508_171612.jpg,Grade 3,sample_003,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000460,data/raw/berry_images/grade_3/sample_003/20260508_171742.jpg,Grade 3,sample_003,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000461,data/raw/berry_images/grade_3/sample_004/20260508_171819.jpg,Grade 3,sample_004,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000462,data/raw/berry_images/grade_3/sample_004/20260508_171840.jpg,Grade 3,sample_004,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000463,data/raw/berry_images/grade_3/sample_004/20260508_171906.jpg,Grade 3,sample_004,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000464,data/raw/berry_images/grade_3/sample_004/20260508_171951.jpg,Grade 3,sample_004,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000465,data/raw/berry_images/grade_3/sample_005/20260508_172033.jpg,Grade 3,sample_005,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000466,data/raw/berry_images/grade_3/sample_005/20260508_172053.jpg,Grade 3,sample_005,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000467,data/raw/berry_images/grade_3/sample_005/20260508_172133.jpg,Grade 3,sample_005,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000468,data/raw/berry_images/grade_3/sample_005/20260508_172204.jpg,Grade 3,sample_005,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000469,data/raw/berry_images/grade_3/sample_006/20260508_172429.jpg,Grade 3,sample_006,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000470,data/raw/berry_images/grade_3/sample_006/20260508_172507.jpg,Grade 3,sample_006,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000471,data/raw/berry_images/grade_3/sample_006/20260508_172546.jpg,Grade 3,sample_006,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000472,data/raw/berry_images/grade_3/sample_006/20260508_172623.jpg,Grade 3,sample_006,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000473,data/raw/berry_images/grade_3/sample_007/20260508_172723.jpg,Grade 3,sample_007,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000474,data/raw/berry_images/grade_3/sample_007/20260508_172748.jpg,Grade 3,sample_007,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000475,data/raw/berry_images/grade_3/sample_007/20260508_172832.jpg,Grade 3,sample_007,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000476,data/raw/berry_images/grade_3/sample_007/20260508_172859.jpg,Grade 3,sample_007,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000477,data/raw/berry_images/grade_3/sample_008/20260508_172956.jpg,Grade 3,sample_008,samsung SM-A127F,8,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000478,data/raw/berry_images/grade_3/sample_008/20260508_173020.jpg,Grade 3,sample_008,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000479,data/raw/berry_images/grade_3/sample_008/20260508_173106.jpg,Grade 3,sample_008,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000480,data/raw/berry_images/grade_3/sample_008/20260508_173145.jpg,Grade 3,sample_008,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000481,data/raw/berry_images/grade_3/sample_009/20260508_173229.jpg,Grade 3,sample_009,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000482,data/raw/berry_images/grade_3/sample_009/20260508_173303.jpg,Grade 3,sample_009,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000483,data/raw/berry_images/grade_3/sample_009/20260508_173344.jpg,Grade 3,sample_009,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000484,data/raw/berry_images/grade_3/sample_009/20260508_173419.jpg,Grade 3,sample_009,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000485,data/raw/berry_images/grade_3/sample_010/20260508_173531.jpg,Grade 3,sample_010,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000486,data/raw/berry_images/grade_3/sample_010/20260508_173641.jpg,Grade 3,sample_010,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000487,data/raw/berry_images/grade_3/sample_010/20260508_173725.jpg,Grade 3,sample_010,samsung SM-A127F,3,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000488,data/raw/berry_images/grade_3/sample_011/20260508_232306.jpg,Grade 3,sample_011,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000489,data/raw/berry_images/grade_3/sample_011/20260508_232327.jpg,Grade 3,sample_011,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000490,data/raw/berry_images/grade_3/sample_011/20260508_232348.jpg,Grade 3,sample_011,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000491,data/raw/berry_images/grade_3/sample_011/20260508_232421.jpg,Grade 3,sample_011,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000492,data/raw/berry_images/grade_3/sample_012/20260508_232450.jpg,Grade 3,sample_012,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
IMGV2_000493,data/raw/berry_images/grade_3/sample_012/20260508_232510.jpg,Grade 3,sample_012,samsung SM-A127F,6,4000,3000,1.333333,true,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown
